TypeNum:72, icd_code:D_428.0, Count:4581, avg_rank:5.817944, Accuracy:0.967693
TypeNum:4243, icd_code:D_715.37, Count:1, avg_rank:3662.000000, Accuracy:0.000000
TypeNum:4803, icd_code:D_352.9, Count:1, avg_rank:940.000000, Accuracy:0.000000
TypeNum:3657, icd_code:D_454.8, Count:1, avg_rank:3690.000000, Accuracy:0.000000
TypeNum:3875, icd_code:D_E916, Count:1, avg_rank:2899.000000, Accuracy:0.000000
TypeNum:2491, icd_code:D_770.5, Count:1, avg_rank:2116.000000, Accuracy:0.000000
TypeNum:834, icd_code:D_852.46, Count:1, avg_rank:943.000000, Accuracy:0.000000
TypeNum:3726, icd_code:D_V42.1, Count:1, avg_rank:1782.000000, Accuracy:0.000000
TypeNum:3214, icd_code:D_752.49, Count:1, avg_rank:219.000000, Accuracy:0.000000
TypeNum:4468, icd_code:D_719.90, Count:1, avg_rank:2197.000000, Accuracy:0.000000
TypeNum:4469, icd_code:D_794.01, Count:1, avg_rank:1159.000000, Accuracy:0.000000
TypeNum:4576, icd_code:D_776.5, Count:1, avg_rank:51.000000, Accuracy:0.000000
TypeNum:2279, icd_code:D_162.0, Count:1, avg_rank:4371.000000, Accuracy:0.000000
TypeNum:1777, icd_code:D_373.13, Count:1, avg_rank:2571.000000, Accuracy:0.000000
TypeNum:4609, icd_code:D_574.80, Count:1, avg_rank:2343.000000, Accuracy:0.000000
TypeNum:3668, icd_code:D_772.13, Count:1, avg_rank:694.000000, Accuracy:0.000000
TypeNum:4232, icd_code:D_137.0, Count:1, avg_rank:2698.000000, Accuracy:0.000000
TypeNum:4430, icd_code:D_283.10, Count:1, avg_rank:2935.000000, Accuracy:0.000000
TypeNum:2295, icd_code:D_054.19, Count:1, avg_rank:1667.000000, Accuracy:0.000000
TypeNum:2883, icd_code:D_E813.2, Count:1, avg_rank:284.000000, Accuracy:0.000000
TypeNum:2885, icd_code:D_807.18, Count:1, avg_rank:845.000000, Accuracy:0.000000
TypeNum:2886, icd_code:D_951.5, Count:1, avg_rank:3793.000000, Accuracy:0.000000
TypeNum:2887, icd_code:D_951.4, Count:1, avg_rank:1520.000000, Accuracy:0.000000
TypeNum:3434, icd_code:D_870.8, Count:1, avg_rank:3182.000000, Accuracy:0.000000
TypeNum:4038, icd_code:D_318.0, Count:1, avg_rank:3229.000000, Accuracy:0.000000
TypeNum:4757, icd_code:D_E950.1, Count:1, avg_rank:1850.000000, Accuracy:0.000000
TypeNum:959, icd_code:D_291.2, Count:1, avg_rank:3075.000000, Accuracy:0.000000
TypeNum:2201, icd_code:D_V43.5, Count:1, avg_rank:1609.000000, Accuracy:0.000000
TypeNum:4682, icd_code:D_985.8, Count:1, avg_rank:3389.000000, Accuracy:0.000000
TypeNum:4492, icd_code:D_521.81, Count:1, avg_rank:2112.000000, Accuracy:0.000000
TypeNum:3820, icd_code:D_997.71, Count:1, avg_rank:3543.000000, Accuracy:0.000000
TypeNum:1524, icd_code:D_394.9, Count:1, avg_rank:2835.000000, Accuracy:0.000000
TypeNum:4395, icd_code:D_V13.69, Count:1, avg_rank:2182.000000, Accuracy:0.000000
TypeNum:2911, icd_code:D_053.0, Count:1, avg_rank:1581.000000, Accuracy:0.000000
TypeNum:3063, icd_code:D_V64.06, Count:1, avg_rank:2617.000000, Accuracy:0.000000
TypeNum:3805, icd_code:D_E866.9, Count:1, avg_rank:597.000000, Accuracy:0.000000
TypeNum:4578, icd_code:D_976.6, Count:1, avg_rank:3173.000000, Accuracy:0.000000
TypeNum:3402, icd_code:D_379.8, Count:1, avg_rank:3363.000000, Accuracy:0.000000
TypeNum:3175, icd_code:D_362.83, Count:1, avg_rank:905.000000, Accuracy:0.000000
TypeNum:4727, icd_code:D_230.8, Count:1, avg_rank:2912.000000, Accuracy:0.000000
TypeNum:2983, icd_code:D_294.21, Count:1, avg_rank:3402.000000, Accuracy:0.000000
TypeNum:3050, icd_code:D_378.00, Count:1, avg_rank:819.000000, Accuracy:0.000000
TypeNum:4111, icd_code:D_484.8, Count:1, avg_rank:2309.000000, Accuracy:0.000000
TypeNum:3996, icd_code:D_194.1, Count:1, avg_rank:3231.000000, Accuracy:0.000000
TypeNum:3865, icd_code:D_209.61, Count:1, avg_rank:3030.000000, Accuracy:0.000000
TypeNum:3722, icd_code:D_V54.10, Count:1, avg_rank:2617.000000, Accuracy:0.000000
TypeNum:4104, icd_code:D_717.6, Count:1, avg_rank:1775.000000, Accuracy:0.000000
TypeNum:3362, icd_code:D_801.12, Count:1, avg_rank:1666.000000, Accuracy:0.000000
TypeNum:4816, icd_code:D_343.1, Count:1, avg_rank:2445.000000, Accuracy:0.000000
TypeNum:2276, icd_code:D_969.05, Count:1, avg_rank:1163.000000, Accuracy:0.000000
TypeNum:2526, icd_code:D_279.3, Count:1, avg_rank:2832.000000, Accuracy:0.000000
TypeNum:1773, icd_code:D_518.6, Count:1, avg_rank:1800.000000, Accuracy:0.000000
TypeNum:2311, icd_code:D_032.85, Count:1, avg_rank:702.000000, Accuracy:0.000000
TypeNum:2652, icd_code:D_200.21, Count:1, avg_rank:3172.000000, Accuracy:0.000000
TypeNum:1589, icd_code:D_V62.85, Count:1, avg_rank:168.000000, Accuracy:0.000000
TypeNum:4116, icd_code:D_759.0, Count:1, avg_rank:2059.000000, Accuracy:0.000000
TypeNum:2183, icd_code:D_201.50, Count:1, avg_rank:2658.000000, Accuracy:0.000000
TypeNum:2594, icd_code:D_483.0, Count:1, avg_rank:2933.000000, Accuracy:0.000000
TypeNum:2048, icd_code:D_821.21, Count:1, avg_rank:1052.000000, Accuracy:0.000000
TypeNum:3019, icd_code:D_388.61, Count:1, avg_rank:2988.000000, Accuracy:0.000000
TypeNum:2563, icd_code:D_096, Count:1, avg_rank:1530.000000, Accuracy:0.000000
TypeNum:4263, icd_code:D_382.01, Count:1, avg_rank:1836.000000, Accuracy:0.000000
TypeNum:3946, icd_code:D_239.89, Count:1, avg_rank:2514.000000, Accuracy:0.000000
TypeNum:4680, icd_code:D_874.12, Count:1, avg_rank:697.000000, Accuracy:0.000000
TypeNum:4405, icd_code:D_209.21, Count:1, avg_rank:1407.000000, Accuracy:0.000000
TypeNum:4406, icd_code:D_209.73, Count:1, avg_rank:1923.000000, Accuracy:0.000000
TypeNum:2854, icd_code:D_307.6, Count:1, avg_rank:2903.000000, Accuracy:0.000000
TypeNum:4840, icd_code:D_493.82, Count:1, avg_rank:427.000000, Accuracy:0.000000
TypeNum:3264, icd_code:D_716.94, Count:1, avg_rank:4265.000000, Accuracy:0.000000
TypeNum:4735, icd_code:D_335.11, Count:1, avg_rank:1357.000000, Accuracy:0.000000
TypeNum:4226, icd_code:D_250.32, Count:1, avg_rank:3192.000000, Accuracy:0.000000
TypeNum:3838, icd_code:D_767.1, Count:1, avg_rank:3344.000000, Accuracy:0.000000
TypeNum:3774, icd_code:D_E917.3, Count:1, avg_rank:4254.000000, Accuracy:0.000000
TypeNum:4233, icd_code:D_733.01, Count:1, avg_rank:3439.000000, Accuracy:0.000000
TypeNum:2800, icd_code:D_018.96, Count:1, avg_rank:3080.000000, Accuracy:0.000000
TypeNum:4198, icd_code:D_E858.8, Count:1, avg_rank:2724.000000, Accuracy:0.000000
TypeNum:4348, icd_code:D_945.22, Count:1, avg_rank:2384.000000, Accuracy:0.000000
TypeNum:4349, icd_code:D_E924.2, Count:1, avg_rank:4036.000000, Accuracy:0.000000
TypeNum:2620, icd_code:D_434.00, Count:1, avg_rank:1245.000000, Accuracy:0.000000
TypeNum:4610, icd_code:D_593.70, Count:1, avg_rank:3532.000000, Accuracy:0.000000
TypeNum:2287, icd_code:D_811.03, Count:1, avg_rank:1478.000000, Accuracy:0.000000
TypeNum:4792, icd_code:D_722.30, Count:1, avg_rank:4340.000000, Accuracy:0.000000
TypeNum:3338, icd_code:D_584.6, Count:1, avg_rank:3465.000000, Accuracy:0.000000
TypeNum:1784, icd_code:D_205.30, Count:1, avg_rank:3440.000000, Accuracy:0.000000
TypeNum:3661, icd_code:D_730.06, Count:1, avg_rank:4397.000000, Accuracy:0.000000
TypeNum:4391, icd_code:D_730.02, Count:1, avg_rank:3610.000000, Accuracy:0.000000
TypeNum:4021, icd_code:D_E946.3, Count:1, avg_rank:3274.000000, Accuracy:0.000000
TypeNum:4789, icd_code:D_E945.5, Count:1, avg_rank:3681.000000, Accuracy:0.000000
TypeNum:4329, icd_code:D_232.5, Count:1, avg_rank:4560.000000, Accuracy:0.000000
TypeNum:2842, icd_code:D_537.81, Count:1, avg_rank:3864.000000, Accuracy:0.000000
TypeNum:2066, icd_code:D_V10.88, Count:1, avg_rank:2435.000000, Accuracy:0.000000
TypeNum:3298, icd_code:D_389.15, Count:1, avg_rank:4599.000000, Accuracy:0.000000
TypeNum:3548, icd_code:D_924.5, Count:1, avg_rank:4275.000000, Accuracy:0.000000
TypeNum:3872, icd_code:D_626.0, Count:1, avg_rank:1366.000000, Accuracy:0.000000
TypeNum:3605, icd_code:D_813.08, Count:1, avg_rank:4296.000000, Accuracy:0.000000
TypeNum:3158, icd_code:D_344.2, Count:1, avg_rank:4714.000000, Accuracy:0.000000
TypeNum:4843, icd_code:D_370.24, Count:1, avg_rank:2115.000000, Accuracy:0.000000
TypeNum:424, icd_code:D_532.91, Count:1, avg_rank:4590.000000, Accuracy:0.000000
TypeNum:4661, icd_code:D_V50.49, Count:1, avg_rank:3611.000000, Accuracy:0.000000
TypeNum:4662, icd_code:D_V84.09, Count:1, avg_rank:4218.000000, Accuracy:0.000000
TypeNum:2432, icd_code:D_794.5, Count:1, avg_rank:1824.000000, Accuracy:0.000000
TypeNum:4598, icd_code:D_716.93, Count:1, avg_rank:3631.000000, Accuracy:0.000000
TypeNum:4522, icd_code:D_V66.0, Count:1, avg_rank:3203.000000, Accuracy:0.000000
TypeNum:3412, icd_code:D_788.33, Count:1, avg_rank:2592.000000, Accuracy:0.000000
TypeNum:4810, icd_code:D_V61.0, Count:1, avg_rank:2158.000000, Accuracy:0.000000
TypeNum:2671, icd_code:D_E819.2, Count:1, avg_rank:4069.000000, Accuracy:0.000000
TypeNum:4398, icd_code:D_943.23, Count:1, avg_rank:3454.000000, Accuracy:0.000000
TypeNum:4399, icd_code:D_945.34, Count:1, avg_rank:4139.000000, Accuracy:0.000000
TypeNum:3770, icd_code:D_945.32, Count:1, avg_rank:2732.000000, Accuracy:0.000000
TypeNum:4827, icd_code:D_E920.8, Count:1, avg_rank:3663.000000, Accuracy:0.000000
TypeNum:1960, icd_code:D_597.0, Count:1, avg_rank:4488.000000, Accuracy:0.000000
TypeNum:3294, icd_code:D_531.41, Count:1, avg_rank:1853.000000, Accuracy:0.000000
TypeNum:4212, icd_code:D_V05.8, Count:1, avg_rank:4714.000000, Accuracy:0.000000
TypeNum:3246, icd_code:D_E947.0, Count:1, avg_rank:4843.000000, Accuracy:0.000000
TypeNum:3664, icd_code:D_692.0, Count:1, avg_rank:3836.000000, Accuracy:0.000000
TypeNum:3665, icd_code:D_692.89, Count:1, avg_rank:3186.000000, Accuracy:0.000000
TypeNum:4005, icd_code:D_V15.08, Count:1, avg_rank:1519.000000, Accuracy:0.000000
TypeNum:3147, icd_code:D_852.25, Count:1, avg_rank:3781.000000, Accuracy:0.000000
TypeNum:4105, icd_code:D_552.02, Count:1, avg_rank:4749.000000, Accuracy:0.000000
TypeNum:2306, icd_code:D_426.51, Count:1, avg_rank:2440.000000, Accuracy:0.000000
TypeNum:237, icd_code:D_200.28, Count:1, avg_rank:2929.000000, Accuracy:0.000000
TypeNum:2721, icd_code:D_361.05, Count:1, avg_rank:4664.000000, Accuracy:0.000000
TypeNum:4811, icd_code:D_296.51, Count:1, avg_rank:2159.000000, Accuracy:0.000000
TypeNum:4533, icd_code:D_V58.41, Count:1, avg_rank:4135.000000, Accuracy:0.000000
TypeNum:3823, icd_code:D_518.53, Count:1, avg_rank:4587.000000, Accuracy:0.000000
TypeNum:3087, icd_code:D_228.1, Count:1, avg_rank:1976.000000, Accuracy:0.000000
TypeNum:2252, icd_code:D_708.3, Count:1, avg_rank:3538.000000, Accuracy:0.000000
TypeNum:4550, icd_code:D_379.21, Count:1, avg_rank:2200.000000, Accuracy:0.000000
TypeNum:3703, icd_code:D_715.34, Count:1, avg_rank:4003.000000, Accuracy:0.000000
TypeNum:3058, icd_code:D_229.8, Count:1, avg_rank:3888.000000, Accuracy:0.000000
TypeNum:3149, icd_code:D_057.8, Count:1, avg_rank:932.000000, Accuracy:0.000000
TypeNum:947, icd_code:D_794.00, Count:1, avg_rank:4391.000000, Accuracy:0.000000
TypeNum:2115, icd_code:D_866.02, Count:1, avg_rank:1249.000000, Accuracy:0.000000
TypeNum:3994, icd_code:D_607.9, Count:1, avg_rank:3819.000000, Accuracy:0.000000
TypeNum:4508, icd_code:D_718.56, Count:1, avg_rank:4579.000000, Accuracy:0.000000
TypeNum:3807, icd_code:D_794.9, Count:1, avg_rank:967.000000, Accuracy:0.000000
TypeNum:3150, icd_code:D_864.15, Count:1, avg_rank:3976.000000, Accuracy:0.000000
TypeNum:3799, icd_code:D_372.40, Count:1, avg_rank:1593.000000, Accuracy:0.000000
TypeNum:2597, icd_code:D_901.0, Count:1, avg_rank:3485.000000, Accuracy:0.000000
TypeNum:1464, icd_code:D_E924.1, Count:1, avg_rank:951.000000, Accuracy:0.000000
TypeNum:4718, icd_code:D_941.27, Count:1, avg_rank:3266.000000, Accuracy:0.000000
TypeNum:4719, icd_code:D_944.25, Count:1, avg_rank:280.000000, Accuracy:0.000000
TypeNum:4720, icd_code:D_944.23, Count:1, avg_rank:3557.000000, Accuracy:0.000000
TypeNum:4641, icd_code:D_839.05, Count:1, avg_rank:4770.000000, Accuracy:0.000000
TypeNum:3788, icd_code:D_E869.4, Count:1, avg_rank:2799.000000, Accuracy:0.000000
TypeNum:3789, icd_code:D_954.0, Count:1, avg_rank:4088.000000, Accuracy:0.000000
TypeNum:1994, icd_code:D_272.2, Count:1, avg_rank:924.000000, Accuracy:0.000000
TypeNum:4371, icd_code:D_727.89, Count:1, avg_rank:2609.000000, Accuracy:0.000000
TypeNum:3868, icd_code:D_823.22, Count:1, avg_rank:4492.000000, Accuracy:0.000000
TypeNum:2802, icd_code:D_376.33, Count:1, avg_rank:3160.000000, Accuracy:0.000000
TypeNum:4426, icd_code:D_V02.51, Count:1, avg_rank:4120.000000, Accuracy:0.000000
TypeNum:4516, icd_code:D_717.84, Count:1, avg_rank:3131.000000, Accuracy:0.000000
TypeNum:1795, icd_code:D_445.81, Count:1, avg_rank:4715.000000, Accuracy:0.000000
TypeNum:1796, icd_code:D_442.1, Count:1, avg_rank:2038.000000, Accuracy:0.000000
TypeNum:3747, icd_code:D_362.31, Count:1, avg_rank:3236.000000, Accuracy:0.000000
TypeNum:4706, icd_code:D_906.0, Count:1, avg_rank:717.000000, Accuracy:0.000000
TypeNum:2470, icd_code:D_824.7, Count:1, avg_rank:1928.000000, Accuracy:0.000000
TypeNum:3529, icd_code:D_793.2, Count:1, avg_rank:3751.000000, Accuracy:0.000000
TypeNum:3673, icd_code:D_600.90, Count:1, avg_rank:2863.000000, Accuracy:0.000000
TypeNum:3858, icd_code:D_728.0, Count:1, avg_rank:2468.000000, Accuracy:0.000000
TypeNum:4313, icd_code:D_259.8, Count:1, avg_rank:3271.000000, Accuracy:0.000000
TypeNum:4314, icd_code:D_359.5, Count:1, avg_rank:693.000000, Accuracy:0.000000
TypeNum:2343, icd_code:D_532.01, Count:1, avg_rank:3588.000000, Accuracy:0.000000
TypeNum:2916, icd_code:D_E823.0, Count:1, avg_rank:3480.000000, Accuracy:0.000000
TypeNum:4707, icd_code:D_337.09, Count:1, avg_rank:2500.000000, Accuracy:0.000000
TypeNum:4445, icd_code:D_V42.89, Count:1, avg_rank:3649.000000, Accuracy:0.000000
TypeNum:3393, icd_code:D_618.0, Count:1, avg_rank:2243.000000, Accuracy:0.000000
TypeNum:3899, icd_code:D_305.71, Count:1, avg_rank:2677.000000, Accuracy:0.000000
TypeNum:4597, icd_code:D_E967.4, Count:1, avg_rank:1749.000000, Accuracy:0.000000
TypeNum:3447, icd_code:D_031.9, Count:1, avg_rank:3773.000000, Accuracy:0.000000
TypeNum:3435, icd_code:D_581.2, Count:1, avg_rank:3177.000000, Accuracy:0.000000
TypeNum:4687, icd_code:D_299.00, Count:1, avg_rank:2077.000000, Accuracy:0.000000
TypeNum:4136, icd_code:D_365.44, Count:1, avg_rank:2890.000000, Accuracy:0.000000
TypeNum:3648, icd_code:D_525.40, Count:1, avg_rank:1597.000000, Accuracy:0.000000
TypeNum:3343, icd_code:D_959.11, Count:1, avg_rank:2637.000000, Accuracy:0.000000
TypeNum:3707, icd_code:D_756.12, Count:1, avg_rank:1563.000000, Accuracy:0.000000
TypeNum:4259, icd_code:D_200.78, Count:1, avg_rank:2040.000000, Accuracy:0.000000
TypeNum:3185, icd_code:D_433.81, Count:1, avg_rank:1754.000000, Accuracy:0.000000
TypeNum:3456, icd_code:D_820.03, Count:1, avg_rank:839.000000, Accuracy:0.000000
TypeNum:3380, icd_code:D_758.9, Count:1, avg_rank:1452.000000, Accuracy:0.000000
TypeNum:3618, icd_code:D_747.63, Count:1, avg_rank:1301.000000, Accuracy:0.000000
TypeNum:4202, icd_code:D_789.33, Count:1, avg_rank:1249.000000, Accuracy:0.000000
TypeNum:1761, icd_code:D_552.20, Count:1, avg_rank:1907.000000, Accuracy:0.000000
TypeNum:2222, icd_code:D_765.12, Count:1, avg_rank:2151.000000, Accuracy:0.000000
TypeNum:3262, icd_code:D_550.12, Count:1, avg_rank:626.000000, Accuracy:0.000000
TypeNum:3855, icd_code:D_525.50, Count:1, avg_rank:1275.000000, Accuracy:0.000000
TypeNum:4627, icd_code:D_525.11, Count:1, avg_rank:1311.000000, Accuracy:0.000000
TypeNum:3381, icd_code:D_746.87, Count:1, avg_rank:2603.000000, Accuracy:0.000000
TypeNum:1487, icd_code:D_009.2, Count:1, avg_rank:2646.000000, Accuracy:0.000000
TypeNum:3268, icd_code:D_958.0, Count:1, avg_rank:1576.000000, Accuracy:0.000000
TypeNum:4290, icd_code:D_552.00, Count:1, avg_rank:3040.000000, Accuracy:0.000000
TypeNum:4094, icd_code:D_516.33, Count:1, avg_rank:1501.000000, Accuracy:0.000000
TypeNum:4693, icd_code:D_E933.4, Count:1, avg_rank:2257.000000, Accuracy:0.000000
TypeNum:4567, icd_code:D_512.83, Count:1, avg_rank:3422.000000, Accuracy:0.000000
TypeNum:2246, icd_code:D_427.61, Count:1, avg_rank:2910.000000, Accuracy:0.000000
TypeNum:4488, icd_code:D_879.8, Count:1, avg_rank:1905.000000, Accuracy:0.000000
TypeNum:2200, icd_code:D_173.0, Count:1, avg_rank:1294.000000, Accuracy:0.000000
TypeNum:2654, icd_code:D_747.62, Count:1, avg_rank:3496.000000, Accuracy:0.000000
TypeNum:2936, icd_code:D_324.9, Count:1, avg_rank:2958.000000, Accuracy:0.000000
TypeNum:4377, icd_code:D_478.20, Count:1, avg_rank:2044.000000, Accuracy:0.000000
TypeNum:3303, icd_code:D_213.7, Count:1, avg_rank:2124.000000, Accuracy:0.000000
TypeNum:4547, icd_code:D_782.61, Count:1, avg_rank:3384.000000, Accuracy:0.000000
TypeNum:4747, icd_code:D_719.44, Count:1, avg_rank:1859.000000, Accuracy:0.000000
TypeNum:4489, icd_code:D_894.0, Count:1, avg_rank:1477.000000, Accuracy:0.000000
TypeNum:2655, icd_code:D_209.20, Count:1, avg_rank:3140.000000, Accuracy:0.000000
TypeNum:4659, icd_code:D_569.60, Count:1, avg_rank:2694.000000, Accuracy:0.000000
TypeNum:2412, icd_code:D_V44.8, Count:1, avg_rank:4199.000000, Accuracy:0.000000
TypeNum:4179, icd_code:D_E967.8, Count:1, avg_rank:3260.000000, Accuracy:0.000000
TypeNum:4180, icd_code:D_995.81, Count:1, avg_rank:4063.000000, Accuracy:0.000000
TypeNum:3849, icd_code:D_620.9, Count:1, avg_rank:4116.000000, Accuracy:0.000000
TypeNum:4457, icd_code:D_202.01, Count:1, avg_rank:2960.000000, Accuracy:0.000000
TypeNum:2193, icd_code:D_617.0, Count:1, avg_rank:1348.000000, Accuracy:0.000000
TypeNum:4023, icd_code:D_799.59, Count:1, avg_rank:2100.000000, Accuracy:0.000000
TypeNum:4769, icd_code:D_V49.60, Count:1, avg_rank:1190.000000, Accuracy:0.000000
TypeNum:1771, icd_code:D_793.89, Count:1, avg_rank:1513.000000, Accuracy:0.000000
TypeNum:3961, icd_code:D_724.09, Count:1, avg_rank:3728.000000, Accuracy:0.000000
TypeNum:3969, icd_code:D_464.30, Count:1, avg_rank:3158.000000, Accuracy:0.000000
TypeNum:3274, icd_code:D_909.5, Count:1, avg_rank:4033.000000, Accuracy:0.000000
TypeNum:3475, icd_code:D_629.81, Count:1, avg_rank:2406.000000, Accuracy:0.000000
TypeNum:4458, icd_code:D_202.08, Count:1, avg_rank:1020.000000, Accuracy:0.000000
TypeNum:3647, icd_code:D_158.9, Count:1, avg_rank:3210.000000, Accuracy:0.000000
TypeNum:3210, icd_code:D_711.02, Count:1, avg_rank:3860.000000, Accuracy:0.000000
TypeNum:4429, icd_code:D_E938.0, Count:1, avg_rank:2913.000000, Accuracy:0.000000
TypeNum:4174, icd_code:D_840.7, Count:1, avg_rank:1983.000000, Accuracy:0.000000
TypeNum:3231, icd_code:D_346.20, Count:1, avg_rank:2704.000000, Accuracy:0.000000
TypeNum:3306, icd_code:D_E818.1, Count:1, avg_rank:2785.000000, Accuracy:0.000000
TypeNum:4340, icd_code:D_131.01, Count:1, avg_rank:1263.000000, Accuracy:0.000000
TypeNum:1359, icd_code:D_719.05, Count:1, avg_rank:1125.000000, Accuracy:0.000000
TypeNum:2656, icd_code:D_992.0, Count:1, avg_rank:861.000000, Accuracy:0.000000
TypeNum:4354, icd_code:D_803.12, Count:1, avg_rank:2436.000000, Accuracy:0.000000
TypeNum:3295, icd_code:D_320.2, Count:1, avg_rank:4733.000000, Accuracy:0.000000
TypeNum:4477, icd_code:D_376.03, Count:1, avg_rank:1623.000000, Accuracy:0.000000
TypeNum:4787, icd_code:D_556.3, Count:1, avg_rank:3508.000000, Accuracy:0.000000
TypeNum:3506, icd_code:D_524.62, Count:1, avg_rank:3144.000000, Accuracy:0.000000
TypeNum:4652, icd_code:D_003.0, Count:1, avg_rank:4845.000000, Accuracy:0.000000
TypeNum:4653, icd_code:D_V02.3, Count:1, avg_rank:3309.000000, Accuracy:0.000000
TypeNum:4726, icd_code:D_526.2, Count:1, avg_rank:1834.000000, Accuracy:0.000000
TypeNum:4743, icd_code:D_704.09, Count:1, avg_rank:4231.000000, Accuracy:0.000000
TypeNum:1812, icd_code:D_176.1, Count:1, avg_rank:1869.000000, Accuracy:0.000000
TypeNum:2144, icd_code:D_707.00, Count:1, avg_rank:2267.000000, Accuracy:0.000000
TypeNum:1114, icd_code:D_873.44, Count:1, avg_rank:1864.000000, Accuracy:0.000000
TypeNum:4280, icd_code:D_E849.4, Count:1, avg_rank:3316.000000, Accuracy:0.000000
TypeNum:3054, icd_code:D_786.4, Count:1, avg_rank:1001.000000, Accuracy:0.000000
TypeNum:1816, icd_code:D_362.84, Count:1, avg_rank:2586.000000, Accuracy:0.000000
TypeNum:1817, icd_code:D_V53.91, Count:1, avg_rank:4437.000000, Accuracy:0.000000
TypeNum:4040, icd_code:D_753.22, Count:1, avg_rank:1515.000000, Accuracy:0.000000
TypeNum:4478, icd_code:D_171.0, Count:1, avg_rank:2667.000000, Accuracy:0.000000
TypeNum:4479, icd_code:D_145.2, Count:1, avg_rank:3860.000000, Accuracy:0.000000
TypeNum:3507, icd_code:D_008.47, Count:1, avg_rank:2278.000000, Accuracy:0.000000
TypeNum:3508, icd_code:D_474.8, Count:1, avg_rank:2329.000000, Accuracy:0.000000
TypeNum:3550, icd_code:D_736.20, Count:1, avg_rank:1849.000000, Accuracy:0.000000
TypeNum:3551, icd_code:D_E920.9, Count:1, avg_rank:1420.000000, Accuracy:0.000000
TypeNum:4300, icd_code:D_620.0, Count:1, avg_rank:1992.000000, Accuracy:0.000000
TypeNum:4244, icd_code:D_451.2, Count:1, avg_rank:2608.000000, Accuracy:0.000000
TypeNum:3515, icd_code:D_785.1, Count:1, avg_rank:3223.000000, Accuracy:0.000000
TypeNum:4699, icd_code:D_759.3, Count:1, avg_rank:1311.000000, Accuracy:0.000000
TypeNum:1167, icd_code:D_275.01, Count:1, avg_rank:2081.000000, Accuracy:0.000000
TypeNum:3528, icd_code:D_338.22, Count:1, avg_rank:2108.000000, Accuracy:0.000000
TypeNum:4856, icd_code:D_E939.9, Count:1, avg_rank:3171.000000, Accuracy:0.000000
TypeNum:4519, icd_code:D_599.84, Count:1, avg_rank:4777.000000, Accuracy:0.000000
TypeNum:4520, icd_code:D_788.8, Count:1, avg_rank:3195.000000, Accuracy:0.000000
TypeNum:3485, icd_code:D_747.29, Count:1, avg_rank:2843.000000, Accuracy:0.000000
TypeNum:1500, icd_code:D_618.82, Count:1, avg_rank:2136.000000, Accuracy:0.000000
TypeNum:4194, icd_code:D_592.9, Count:1, avg_rank:1343.000000, Accuracy:0.000000
TypeNum:4723, icd_code:D_V02.52, Count:1, avg_rank:3278.000000, Accuracy:0.000000
TypeNum:3934, icd_code:D_E818.2, Count:1, avg_rank:3678.000000, Accuracy:0.000000
TypeNum:4045, icd_code:D_816.02, Count:1, avg_rank:3446.000000, Accuracy:0.000000
TypeNum:4614, icd_code:D_807.07, Count:1, avg_rank:2054.000000, Accuracy:0.000000
TypeNum:4862, icd_code:D_942.09, Count:1, avg_rank:2218.000000, Accuracy:0.000000
TypeNum:4041, icd_code:D_521.01, Count:1, avg_rank:2610.000000, Accuracy:0.000000
TypeNum:2259, icd_code:D_440.9, Count:1, avg_rank:3804.000000, Accuracy:0.000000
TypeNum:3753, icd_code:D_523.10, Count:1, avg_rank:3342.000000, Accuracy:0.000000
TypeNum:3816, icd_code:D_351.9, Count:1, avg_rank:246.000000, Accuracy:0.000000
TypeNum:2013, icd_code:D_729.30, Count:1, avg_rank:2135.000000, Accuracy:0.000000
TypeNum:4863, icd_code:D_386.10, Count:1, avg_rank:3587.000000, Accuracy:0.000000
TypeNum:4332, icd_code:D_V16.59, Count:1, avg_rank:2816.000000, Accuracy:0.000000
TypeNum:4058, icd_code:D_E936.0, Count:1, avg_rank:3697.000000, Accuracy:0.000000
TypeNum:2224, icd_code:D_771.7, Count:1, avg_rank:1346.000000, Accuracy:0.000000
TypeNum:4091, icd_code:D_032.9, Count:1, avg_rank:3807.000000, Accuracy:0.000000
TypeNum:4355, icd_code:D_342.82, Count:1, avg_rank:672.000000, Accuracy:0.000000
TypeNum:1951, icd_code:D_922.32, Count:1, avg_rank:1402.000000, Accuracy:0.000000
TypeNum:3952, icd_code:D_599.5, Count:1, avg_rank:3905.000000, Accuracy:0.000000
TypeNum:3569, icd_code:D_443.1, Count:1, avg_rank:1665.000000, Accuracy:0.000000
TypeNum:2749, icd_code:D_648.23, Count:1, avg_rank:511.000000, Accuracy:0.000000
TypeNum:3521, icd_code:D_632, Count:1, avg_rank:2139.000000, Accuracy:0.000000
TypeNum:3522, icd_code:D_646.23, Count:1, avg_rank:1311.000000, Accuracy:0.000000
TypeNum:3523, icd_code:D_648.63, Count:1, avg_rank:1018.000000, Accuracy:0.000000
TypeNum:3588, icd_code:D_215.5, Count:1, avg_rank:3312.000000, Accuracy:0.000000
TypeNum:4824, icd_code:D_369.70, Count:1, avg_rank:2713.000000, Accuracy:0.000000
TypeNum:4872, icd_code:D_789.37, Count:1, avg_rank:4632.000000, Accuracy:0.000000
TypeNum:4484, icd_code:D_305.43, Count:1, avg_rank:3886.000000, Accuracy:0.000000
